9000	0	26	51	0	4	0	1	PCX
9000	1	120	140	0	0	1	1	PCX
0	0	26	48	13	46	2	1	PCX
0	1	44	48	23	46	3	1	PCX
0	2	48	48	25	46	4	1	PCX
0	3	28	49	14	47	5	1	PCX
0	4	36	59	18	57	6	1	PCX
0	5	51	67	28	65	7	1	PCX
0	6	75	84	39	81	8	1	PCX
0	7	123	120	70	85	9	1	PCX
0	8	80	84	46	76	10	1	PCX
0	9	70	85	36	74	10	1	PCX
0	10	91	73	49	71	11	1	PCX
0	11	26	51	15	49	12	1	PCX
0	12	26	51	12	49	12	1	PCX
0	13	25	51	14	49	12	1	PCX
0	14	31	47	15	46	12	1	PCX
0	15	30	47	14	45	12	1	PCX
0	16	37	40	11	38	12	1	PCX
0	17	26	53	14	51	12	1	PCX
0	18	27	52	14	50	12	1	PCX
0	19	27	51	14	49	12	1	PCX
0	20	27	45	12	43	13	1	PCX
0	21	25	46	13	44	14	1	PCX
0	22	27	44	14	42	15	1	PCX
0	113	44	27	30	25	15	1	PCX
0	23	50	25	19	20	16	1	PCX
0	24	31	43	8	41	17	1	PCX
0	25	31	47	8	46	18	1	PCX
0	26	31	47	8	46	18	1	PCX
0	27	28	47	18	45	19	1	PCX
0	28	42	44	24	43	20	1	PCX
0	29	33	44	24	43	20	1	PCX
0	30	39	33	18	33	21	1	PCX
0	31	39	41	20	39	22	1	PCX
0	32	28	46	10	45	22	1	PCX
0	33	36	47	11	45	23	1	PCX
0	34	31	47	11	45	23	1	PCX
0	35	29	43	19	41	24	1	PCX
0	36	37	43	16	42	24	1	PCX
0	37	37	41	16	42	24	1	PCX
0	38	29	47	10	45	24	1	PCX
0	39	31	44	12	42	25	1	PCX
0	40	31	44	12	42	25	1	PCX
0	41	29	41	8	40	26	1	PCX
0	42	29	38	17	35	27	1	PCX
0	43	44	31	20	27	27	1	PCX
0	44	42	28	18	27	28	1	PCX
0	45	30	43	8	41	29	1	PCX
0	46	65	88	32	84	30	1	PCX
0	47	91	79	42	67	31	1	PCX
0	48	26	51	14	49	32	1	PCX
0	49	38	72	17	70	33	1	PCX
0	50	61	78	31	76	34	1	PCX
0	51	65	76	33	74	34	1	PCX
0	52	27	46	10	44	35	1	PCX
0	53	28	46	10	44	36	1	PCX
0	54	31	46	10	44	36	1	PCX
0	55	36	46	11	44	36	1	PCX
0	56	30	45	8	43	37	1	PCX
0	57	37	51	17	49	38	1	PCX
0	58	31	51	17	49	38	1	PCX
0	59	33	51	18	49	38	1	PCX
0	60	26	51	14	49	39	1	PCX
0	61	26	50	15	48	39	1	PCX
0	62	79	50	37	48	40	1	PCX
0	63	100	50	44	48	41	1	PCX
0	64	106	50	53	48	42	1	PCX
0	65	35	51	17	49	42	1	PCX
0	66	30	45	12	43	43	1	PCX
0	67	25	51	14	49	43	1	PCX
0	68	25	51	14	49	43	1	PCX
0	69	30	49	21	47	43	1	PCX
0	70	30	49	21	47	44	1	PCX
0	71	30	49	21	47	45	1	PCX
