9000	0	55	65	9	13	0	1	PCX
30000	0	42	53	25	51	1	1	PCX
0	1	40	44	19	45	2	1	PCX
0	2	44	55	30	53	3	1	PCX
0	3	49	49	28	42	4	1	PCX
0	4	42	61	27	60	5	1	PCX
0	5	39	51	25	60	6	1	PCX
0	6	36	72	25	72	7	1	PCX
0	7	36	72	25	72	8	1	PCX
0	8	42	50	22	47	9	1	PCX
0	9	41	56	27	54	10	1	PCX
0	10	40	56	18	53	11	1	PCX
0	11	40	54	25	52	12	1	PCX
0	12	40	54	24	52	13	1	PCX
0	13	41	59	27	57	14	1	PCX
0	14	40	54	24	52	15	1	PCX
0	15	50	48	27	46	16	1	PCX
0	16	48	50	28	42	16	1	PCX
0	17	61	36	40	16	16	1	PCX
0	18	36	58	25	56	17	1	PCX
0	19	40	56	26	54	18	1	PCX
30000	0	42	53	25	51	1	1	PCX
0	1	40	44	19	45	2	1	PCX
0	18	36	58	25	56	17	1	PCX
0	23	42	58	25	56	19	1	PCX
0	24	36	58	25	56	20	1	PCX
0	24	36	58	25	56	20	1	PCX
0	11	40	54	25	52	12	1	PCX
0	27	40	54	24	52	21	1	PCX
0	19	40	56	26	54	18	1	PCX
30000	0	42	53	25	51	1	1	PCX
0	30	1979	2586	996	1319	22	1	PCX
0	30	1979	2586	996	1319	22	1	PCX
0	32	1979	2586	996	1319	22	1	PCX
0	32	1979	2586	996	1319	22	1	PCX
0	32	1979	2586	996	1319	22	1	PCX
0	32	1979	2586	996	1319	22	1	PCX
0	32	1979	2586	996	1319	22	1	PCX
0	2	44	55	30	53	3	1	PCX
0	19	40	56	26	54	18	1	PCX
20000	1	36	58	25	56	23	1	PCX
20000	2	46	72	25	70	24	1	PCX
20000	3	73	78	36	76	25	1	PCX
20000	4	73	82	35	80	25	1	PCX
20000	5	43	77	21	67	26	1	PCX
20000	6	38	73	15	71	27	1	PCX
20000	7	61	78	29	76	28	1	PCX
20000	8	65	76	31	74	28	1	PCX
20000	9	69	78	33	76	29	1	PCX
20000	10	61	80	31	77	30	1	PCX
20000	11	58	83	29	80	31	1	PCX
20000	12	96	94	43	71	32	1	PCX
20000	13	96	94	50	70	33	1	PCX
20000	14	138	138	68	96	34	1	PCX
20000	15	138	138	71	95	34	1	PCX
20000	16	38	59	26	58	35	1	PCX
20000	17	38	59	26	58	36	1	PCX
20000	18	38	59	26	58	37	1	PCX
20000	19	38	59	26	58	38	1	PCX
20000	20	38	59	10	57	39	1	PCX
20000	21	44	59	17	57	40	1	PCX
20000	22	42	77	19	68	41	1	PCX
20000	23	61	36	33	16	42	1	PCX
20000	24	61	36	33	16	43	1	PCX
20000	25	70	58	37	35	44	1	PCX
0	61	36	53	15	51	45	1	PCX
0	62	46	53	16	51	46	1	PCX
0	63	40	57	20	54	47	1	PCX
0	64	46	53	14	51	48	1	PCX
0	65	41	50	19	48	49	1	PCX
0	66	57	50	30	49	50	1	PCX
0	67	36	53	15	51	51	1	PCX
0	68	42	50	16	49	52	1	PCX
0	69	43	51	16	50	53	1	PCX
0	70	42	50	16	49	54	1	PCX
0	71	53	57	30	56	55	1	PCX
0	72	56	57	30	56	55	1	PCX
0	73	54	53	28	52	56	1	PCX
0	74	54	53	28	52	56	1	PCX
0	75	57	49	28	49	57	1	PCX
0	76	57	50	28	49	58	1	PCX
0	77	49	49	25	47	59	1	PCX
0	78	51	48	28	47	60	1	PCX
0	79	49	49	25	47	61	1	PCX
0	80	47	53	16	49	62	1	PCX
0	81	39	58	24	54	63	1	PCX
0	82	47	53	16	51	64	1	PCX
0	83	36	59	21	58	65	1	PCX
0	84	36	59	21	58	66	1	PCX
0	84	36	59	21	58	66	1	PCX
0	86	42	60	18	53	67	1	PCX
0	87	42	60	18	53	67	1	PCX
0	88	106	86	54	68	68	1	PCX
0	89	112	97	50	75	68	1	PCX
0	90	106	86	54	68	69	1	PCX
0	91	102	91	64	67	70	1	PCX
0	92	97	93	58	69	70	1	PCX
0	93	102	91	64	67	70	1	PCX
0	94	97	93	58	69	71	1	PCX
0	95	102	91	64	65	71	1	PCX
0	96	40	56	16	27	72	1	PCX
0	10	40	56	18	53	11	1	PCX
0	98	49	55	23	50	73	1	PCX
0	99	49	55	23	50	74	1	PCX
9000	1	120	140	0	0	75	1	PCX
3000	2	570	590	0	4294967294	76	1	PCX
1	0	1000	1000	792	500	77	1	PCX
1	1	1000	1000	792	500	78	1	PCX
1	2	1000	1000	792	500	79	1	PCX
1	3	1000	1000	792	500	80	1	PCX
1	4	1000	1000	792	500	81	1	PCX
1	5	1000	1000	792	500	82	1	PCX
1	6	1000	1000	792	500	83	1	PCX
1	7	1000	1000	792	500	84	1	PCX
1	8	1000	1000	792	500	85	1	PCX
1	9	1000	1000	792	500	86	1	PCX
1	10	1000	1000	792	500	87	1	PCX
1	11	300	300	150	150	88	1	PCX
1	12	300	300	150	150	89	1	PCX
1	13	300	300	150	150	90	1	PCX
1	14	300	300	150	150	91	1	PCX
1	15	300	300	150	150	92	1	PCX
1	16	300	300	150	150	93	1	PCX
1	17	300	300	150	150	94	1	PCX
1	18	300	300	150	150	95	1	PCX
1	19	300	300	150	150	96	1	PCX
1	20	300	300	150	150	97	1	PCX
1	21	300	300	150	150	98	1	PCX
1	22	300	300	150	150	99	1	PCX
1	23	300	300	150	150	100	1	PCX
1	24	300	300	150	150	101	1	PCX
1	25	300	300	150	150	102	1	PCX
1	26	300	300	150	150	103	1	PCX
1	27	300	300	150	150	104	1	PCX
1	28	300	300	150	150	105	1	PCX
1	29	300	300	150	150	106	1	PCX
1	30	300	300	150	150	107	1	PCX
1	31	300	300	150	150	108	1	PCX
1	32	300	300	150	150	109	1	PCX
1	33	300	300	150	150	110	1	PCX
1	34	300	300	150	150	111	1	PCX
1	35	300	300	150	150	112	1	PCX
1	36	300	300	150	150	113	1	PCX
1	37	300	300	150	150	114	1	PCX
1	38	300	300	150	150	115	1	PCX
1	39	300	300	150	150	116	1	PCX
1	40	300	300	150	150	117	1	PCX
1	41	300	300	150	150	118	1	PCX
1	42	300	300	150	150	119	1	PCX
1	43	300	300	150	150	120	1	PCX
1	44	300	300	150	150	121	1	PCX
1	45	300	300	150	150	122	1	PCX
1	46	300	300	150	150	123	1	PCX
1	47	300	300	150	150	124	1	PCX
1	48	300	300	150	150	125	1	PCX
1	49	300	300	150	150	126	1	PCX
1	50	300	300	150	150	127	1	PCX
1	51	300	300	150	150	128	1	PCX
1	52	300	300	150	150	129	1	PCX
1	53	300	300	150	150	130	1	PCX
1	54	300	300	150	150	131	1	PCX
1	55	300	300	150	150	132	1	PCX
1	56	300	300	150	150	133	1	PCX
1	57	300	300	150	150	134	1	PCX
1	58	300	300	150	150	135	1	PCX
1	59	57	50	8	25	136	1	PCX
1	60	97	84	18	39	137	1	PCX
1	61	111	106	21	50	138	1	PCX
1	62	116	110	22	52	139	1	PCX
1	63	119	110	21	52	140	1	PCX
1	64	126	110	21	52	141	1	PCX
1	65	123	110	21	52	142	1	PCX
1	66	121	106	22	50	143	1	PCX
1	67	96	84	4294967293	48	144	1	PCX
2	0	215	116	16	59	145	1	PCX
2	1	286	124	27	58	145	1	PCX
2	2	316	125	27	62	145	1	PCX
2	3	424	137	27	67	145	1	PCX
2	4	417	126	28	59	145	1	PCX
2	5	497	125	27	63	145	1	PCX
2	6	495	143	26	74	145	1	PCX
2	7	559	143	25	70	145	1	PCX
2	8	619	143	26	67	145	1	PCX
2	9	684	143	25	68	145	1	PCX
2	10	1589	138	20	65	145	1	PCX
2	11	1589	151	23	67	145	1	PCX
2	12	1584	91	22	47	145	1	PCX
2	13	485	480	242	240	146	1	PCX
2	14	485	480	242	240	146	1	PCX
2	15	485	480	242	240	146	1	PCX
2	16	485	480	242	240	146	1	PCX
2	17	485	480	242	240	146	1	PCX
2	18	485	480	242	240	146	1	PCX
2	19	485	480	242	240	146	1	PCX
2	20	485	480	242	240	146	1	PCX
2	21	485	480	242	240	146	1	PCX
2	22	485	480	242	240	146	1	PCX
2	23	485	480	242	240	146	1	PCX
2	24	485	480	242	240	146	1	PCX
2	25	485	480	242	240	146	1	PCX
2	26	485	480	242	240	146	1	PCX
2	27	485	480	242	240	146	1	PCX
2	28	485	480	242	240	146	1	PCX
2	29	485	480	242	240	146	1	PCX
2	30	485	480	242	240	146	1	PCX
2	31	485	480	242	240	146	1	PCX
2	32	485	480	242	240	146	1	PCX
2	33	485	480	242	240	146	1	PCX
2	34	485	480	242	240	146	1	PCX
2	35	485	480	242	240	146	1	PCX
2	36	485	480	242	240	146	1	PCX
2	37	398	68	199	37	147	1	PCX
2	38	466	98	233	64	148	1	PCX
2	39	476	104	238	71	149	1	PCX
2	40	488	108	244	74	150	1	PCX
2	41	494	106	247	77	151	1	PCX
2	42	94	95	47	47	152	1	PCX
2	43	95	94	45	46	152	1	PCX
2	44	95	94	45	46	152	1	PCX
