9000	0	25	25	0	0	0	1	PCX
9000	1	120	140	0	0	1	1	PCX
6	0	27	55	14	53	2	1	PCX
0	1	32	50	15	48	3	1	PCX
0	2	70	78	34	76	4	1	PCX
0	3	71	79	36	77	5	1	PCX
0	4	29	55	14	53	6	1	PCX
0	5	28	55	15	53	6	1	PCX
0	6	27	55	14	53	7	1	PCX
0	7	29	53	15	52	8	1	PCX
0	8	27	52	14	50	9	1	PCX
0	9	26	56	13	55	10	1	PCX
0	10	27	55	14	53	11	1	PCX
0	11	31	53	16	52	12	1	PCX
0	12	34	51	17	50	13	1	PCX
0	13	35	43	17	42	14	1	PCX
0	14	44	37	22	36	15	1	PCX
0	15	51	29	25	28	16	1	PCX
0	16	51	22	25	21	16	1	PCX
0	17	34	46	15	44	17	1	PCX
0	18	31	52	15	51	18	1	PCX
0	19	30	48	15	51	19	1	PCX
0	20	29	54	14	56	20	1	PCX
0	21	28	57	15	56	21	1	PCX
0	22	33	54	15	52	21	1	PCX
0	23	34	50	16	48	22	1	PCX
0	24	46	47	13	45	23	1	PCX
0	25	36	50	11	48	24	1	PCX
0	26	43	50	11	48	25	1	PCX
0	27	34	54	15	52	26	1	PCX
0	28	45	51	21	49	27	1	PCX
0	29	35	51	12	49	27	1	PCX
0	30	27	55	13	54	28	1	PCX
0	31	35	54	13	53	29	1	PCX
0	32	34	54	12	53	30	1	PCX
0	33	27	51	13	50	31	1	PCX
0	34	35	52	17	51	32	1	PCX
0	35	32	52	17	51	33	1	PCX
0	36	44	45	17	47	34	1	PCX
0	37	48	46	18	47	35	1	PCX
0	38	34	52	17	49	36	1	PCX
0	39	31	54	11	53	37	1	PCX
0	40	48	48	19	50	38	1	PCX
0	41	44	49	15	50	39	1	PCX
0	42	30	53	15	52	40	1	PCX
0	43	27	55	15	54	41	1	PCX
0	44	41	55	14	54	42	1	PCX
0	45	42	52	14	53	43	1	PCX
0	46	43	49	17	53	44	1	PCX
0	47	42	50	12	53	45	1	PCX
0	48	35	52	15	52	46	1	PCX
0	49	30	51	13	49	47	1	PCX
0	50	44	40	13	39	48	1	PCX
0	51	44	49	24	44	49	1	PCX
0	52	34	48	19	44	50	1	PCX
0	53	43	30	28	25	51	1	PCX
0	54	32	40	9	32	52	1	PCX
6	54	40	32	21	29	52	1	PCX
0	55	56	26	33	16	53	1	PCX
0	56	32	50	15	48	54	1	PCX
0	57	32	50	15	48	55	1	PCX
0	58	70	78	35	76	56	1	PCX
0	59	71	79	36	77	56	1	PCX
0	60	54	54	15	52	57	1	PCX
0	61	62	56	15	54	57	1	PCX
0	62	50	60	33	58	58	1	PCX
0	63	76	57	10	55	59	1	PCX
0	64	69	55	10	53	60	1	PCX
0	65	32	52	15	50	61	1	PCX
0	66	40	52	23	50	61	1	PCX
0	67	35	51	16	49	62	1	PCX
0	68	75	68	21	58	63	1	PCX
0	69	37	52	16	50	64	1	PCX
0	70	66	61	39	59	65	1	PCX
0	71	34	52	15	50	66	1	PCX
0	72	39	51	16	49	67	1	PCX
0	73	39	50	16	48	67	1	PCX
0	74	62	60	32	58	68	1	PCX
0	75	68	77	31	73	69	1	PCX
0	76	34	55	13	53	70	1	PCX
0	77	32	55	15	53	70	1	PCX
0	5	28	55	15	53	6	1	PCX
0	79	28	55	15	53	71	1	PCX
0	80	59	59	29	56	71	1	PCX
0	81	85	79	42	64	71	1	PCX
0	82	85	53	42	51	72	1	PCX
0	83	85	53	42	51	73	1	PCX
0	84	85	53	42	51	74	1	PCX
0	85	85	53	42	51	75	1	PCX
0	86	85	53	42	51	76	1	PCX
0	87	85	53	42	51	77	1	PCX
0	88	30	51	13	49	78	1	PCX
0	89	30	51	13	49	79	1	PCX
0	90	74	52	37	50	80	1	PCX
0	91	86	49	43	46	81	1	PCX
0	92	80	37	40	32	82	1	PCX
1	0	96	92	48	46	83	1	PCX
1	1	91	101	47	44	84	1	PCX
1	2	101	93	52	45	85	1	PCX
1	3	96	90	49	43	86	1	PCX
1	4	91	101	44	54	87	1	PCX
1	5	94	95	47	47	88	1	PCX
1	6	95	94	45	46	89	1	PCX
1	7	95	94	45	46	90	1	PCX
1	8	93	95	48	49	91	1	PCX
1	9	84	139	11	69	92	1	PCX
1	10	150	127	5	65	93	1	PCX
1	11	145	119	5	59	94	1	PCX
1	12	125	78	8	35	95	1	PCX
1	13	87	15	6	7	96	1	PCX
1	14	135	149	67	74	97	1	PCX
1	15	135	149	67	74	98	1	PCX
1	16	135	149	67	74	99	1	PCX
1	17	135	149	67	74	100	1	PCX
1	18	135	149	67	74	101	1	PCX
1	19	299	230	149	115	102	1	PCX
1	20	640	572	320	286	103	1	PCX
1	21	640	565	320	282	104	1	PCX
1	22	226	226	110	111	105	1	PCX
1	23	36	36	18	18	106	1	PCX
1	24	53	53	26	26	107	1	PCX
1	25	73	73	36	36	108	1	PCX
1	26	95	96	47	48	109	1	PCX
1	27	121	121	60	60	110	1	PCX
1	28	133	133	66	66	111	1	PCX
1	29	141	141	70	70	112	1	PCX
1	30	146	146	73	73	113	1	PCX
1	31	149	149	74	74	114	1	PCX
1	32	151	151	75	75	115	1	PCX
1	33	153	153	76	76	116	1	PCX
1	34	156	156	78	78	117	1	PCX
1	35	485	480	242	240	118	1	PCX
1	36	485	480	242	240	119	1	PCX
1	37	485	480	242	240	120	1	PCX
1	38	485	480	242	240	121	1	PCX
1	39	485	480	242	240	122	1	PCX
1	40	485	480	242	240	123	1	PCX
1	41	485	480	242	240	124	1	PCX
1	42	485	480	242	240	125	1	PCX
1	43	485	480	242	240	126	1	PCX
1	44	485	480	242	240	127	1	PCX
1	45	485	480	242	240	128	1	PCX
1	46	485	480	242	240	129	1	PCX
1	47	485	480	242	240	130	1	PCX
1	48	485	480	242	240	131	1	PCX
1	49	485	480	242	240	132	1	PCX
1	50	485	480	242	240	133	1	PCX
1	51	485	480	242	240	134	1	PCX
1	52	485	480	242	240	135	1	PCX
1	53	485	480	242	240	136	1	PCX
1	54	485	480	242	240	137	1	PCX
1	55	485	480	242	240	138	1	PCX
1	56	485	480	242	240	139	1	PCX
1	57	485	480	242	240	140	1	PCX
1	58	485	480	242	240	141	1	PCX
1	59	78	70	78	35	142	1	PCX
1	60	79	71	79	35	142	1	PCX
1	62	126	126	60	64	143	1	PCX
1	63	118	119	57	61	144	1	PCX
1	64	112	114	53	58	145	1	PCX
1	65	103	105	49	53	146	1	PCX
1	66	129	129	64	65	147	1	PCX
1	67	130	129	65	65	148	1	PCX
1	68	126	126	63	63	149	1	PCX
1	69	120	120	60	60	150	1	PCX
1	70	114	115	57	58	151	1	PCX
1	71	104	104	52	53	152	1	PCX
1	72	92	92	46	47	153	1	PCX
1	73	95	80	51	40	154	1	PCX
1	74	122	87	65	44	155	1	PCX
1	75	144	94	75	47	156	1	PCX
1	76	135	113	67	58	157	1	PCX
1	77	176	177	88	88	158	1	PCX
1	78	174	174	87	87	159	1	PCX
1	79	167	168	83	84	160	1	PCX
1	80	163	162	81	81	161	1	PCX
1	81	164	165	82	82	162	1	PCX
1	82	165	164	82	82	163	1	PCX
1	83	167	166	83	83	164	1	PCX
1	84	165	164	82	82	165	1	PCX
1	85	168	168	84	84	166	1	PCX
1	86	174	174	87	87	167	1	PCX
1	87	398	68	199	34	168	1	PCX
1	88	466	98	233	60	169	1	PCX
1	89	476	104	238	66	170	1	PCX
1	90	488	108	244	69	171	1	PCX
1	91	494	106	251	69	172	1	PCX
1	92	215	116	17	59	173	1	PCX
1	93	286	124	28	58	174	1	PCX
1	94	316	125	28	63	175	1	PCX
1	95	424	137	28	68	176	1	PCX
1	96	417	126	28	61	177	1	PCX
1	97	497	125	27	64	178	1	PCX
1	98	495	143	27	74	179	1	PCX
1	99	559	143	26	70	180	1	PCX
1	100	619	143	26	67	181	1	PCX
1	101	684	143	25	67	182	1	PCX
1	102	1589	138	21	63	183	1	PCX
1	103	1589	151	26	63	184	1	PCX
1	104	1584	91	22	43	185	1	PCX
2	0	70	82	34	46	186	1	PCX
2	1	79	92	41	51	187	1	PCX
2	2	96	112	47	45	188	1	PCX
2	3	105	122	51	50	189	1	PCX
2	4	114	133	56	74	190	1	PCX
2	5	123	143	63	80	191	1	PCX
2	6	131	153	66	62	192	1	PCX
2	7	140	163	68	66	193	1	PCX
2	8	149	173	73	98	194	1	PCX
2	9	163	190	85	107	195	1	PCX
2	10	175	204	87	115	196	1	PCX
2	11	175	204	91	114	196	1	PCX
2	12	186	146	25	124	197	1	PCX
2	13	195	231	32	207	197	1	PCX
2	14	238	265	24	245	197	1	PCX
2	15	253	271	25	241	197	1	PCX
2	16	285	264	22	242	197	1	PCX
2	17	294	258	15	232	197	1	PCX
2	18	315	271	19	249	197	1	PCX
2	19	343	272	36	252	197	1	PCX
2	20	350	267	31	244	197	1	PCX
2	21	366	273	32	250	197	1	PCX
2	22	338	272	25	255	197	1	PCX
2	23	326	276	17	267	197	1	PCX
2	24	340	272	28	252	197	1	PCX
2	25	336	265	26	247	197	1	PCX
2	26	325	256	17	247	197	1	PCX
2	27	198	155	99	77	198	1	PCX
2	28	198	155	99	77	198	1	PCX
2	29	198	155	99	77	198	1	PCX
2	30	198	155	99	77	198	1	PCX
2	31	198	155	99	77	198	1	PCX
2	32	198	155	99	77	198	1	PCX
2	33	198	155	99	77	198	1	PCX
2	34	198	155	99	77	198	1	PCX
2	35	198	155	99	77	198	1	PCX
2	36	198	155	99	77	198	1	PCX
2	37	198	155	99	77	198	1	PCX
2	38	198	155	99	77	198	1	PCX
2	39	198	155	99	77	198	1	PCX
2	40	134	139	67	69	199	1	PCX
2	41	274	270	137	135	199	1	PCX
2	42	354	352	177	176	199	1	PCX
2	43	476	480	238	240	199	1	PCX
2	44	552	499	276	249	199	1	PCX
2	45	588	499	294	249	199	1	PCX
2	46	644	499	303	249	199	1	PCX
2	47	676	499	335	249	199	1	PCX
2	48	680	499	334	249	199	1	PCX
2	49	712	499	338	249	199	1	PCX
2	50	544	499	254	249	199	1	PCX
2	51	597	499	280	249	199	1	PCX
2	52	655	500	310	250	199	1	PCX
2	53	713	499	340	249	199	1	PCX
2	54	776	500	372	250	199	1	PCX
2	55	843	499	406	249	199	1	PCX
2	56	877	499	441	249	199	1	PCX
2	57	843	500	439	250	199	1	PCX
2	58	888	499	444	249	199	1	PCX
2	59	888	499	444	249	199	1	PCX
2	60	888	500	444	250	199	1	PCX
2	60	888	500	444	250	199	1	PCX
6	6	461	334	74	79	200	1	PCX
6	7	461	332	74	79	200	1	PCX
6	8	460	334	74	80	200	1	PCX
6	9	460	336	73	78	200	1	PCX
6	10	460	338	71	78	200	1	PCX
6	11	460	337	72	78	200	1	PCX
2	67	610	250	0	250	201	1	PCX
2	68	640	480	0	480	202	1	PCX
2	69	640	480	0	480	203	1	PCX
2	70	640	480	0	480	204	1	PCX
2	71	640	480	0	480	205	1	PCX
2	72	640	480	0	480	206	1	PCX
2	73	640	480	0	480	207	1	PCX
2	74	640	480	0	480	208	1	PCX
